Airport_ID_start,Airport_ID_end,Route_ID
YXY,YZF,YXY-YZF
YYC,YEG,YYC-YEG
YZF,YOW,YZF-YOW
YZF,YXY,YZF-YXY
ACA,MEX,ACA-MEX
ACA,TLC,ACA-TLC
AGU,MEX,AGU-MEX
BOG,MEX,BOG-MEX
CEN,MEX,CEN-MEX
CJS,MEX,CJS-MEX
CME,MEX,CME-MEX
CPE,MEX,CPE-MEX
CTM,MEX,CTM-MEX
CUL,MEX,CUL-MEX
CUN,MEX,CUN-MEX
CUN,MTY,CUN-MTY
CUN,TLC,CUN-TLC
CUU,MEX,CUU-MEX
CZM,MEX,CZM-MEX
GDL,MEX,GDL-MEX
GDL,MTY,GDL-MTY
GDL,SAT,GDL-SAT
GDL,SJD,GDL-SJD
GDL,SNA,GDL-SNA
GDL,TIJ,GDL-TIJ
GUA,MEX,GUA-MEX
HAV,MEX,HAV-MEX
HMO,MEX,HMO-MEX
HUX,MEX,HUX-MEX
JFK,MEX,JFK-MEX
LAP,MEX,LAP-MEX
LAS,MTY,LAS-MTY
LAS,TLC,LAS-TLC
MEX,ACA,MEX-ACA
MEX,AGU,MEX-AGU
MEX,BOG,MEX-BOG
MEX,CEN,MEX-CEN
MEX,CJS,MEX-CJS
MEX,CME,MEX-CME
MEX,CPE,MEX-CPE
MEX,CTM,MEX-CTM
MEX,CUL,MEX-CUL
MEX,CUN,MEX-CUN
MEX,CUU,MEX-CUU
MEX,CZM,MEX-CZM
MEX,GDL,MEX-GDL
MEX,GUA,MEX-GUA
MEX,HAV,MEX-HAV
MEX,HMO,MEX-HMO
MEX,HUX,MEX-HUX
MEX,JFK,MEX-JFK
MEX,LAP,MEX-LAP
MEX,MIA,MEX-MIA
MEX,MID,MEX-MID
MEX,MTT,MEX-MTT
MEX,MTY,MEX-MTY
MEX,MZT,MEX-MZT
MEX,OAX,MEX-OAX
MEX,PQM,MEX-PQM
MEX,PVR,MEX-PVR
MEX,REX,MEX-REX
MEX,SAT,MEX-SAT
MEX,SJD,MEX-SJD
MEX,SJO,MEX-SJO
MEX,SNA,MEX-SNA
MEX,TAM,MEX-TAM
MEX,TGZ,MEX-TGZ
MEX,TIJ,MEX-TIJ
MEX,TRC,MEX-TRC
MEX,VER,MEX-VER
MEX,VSA,MEX-VSA
MEX,ZCL,MEX-ZCL
MEX,ZIH,MEX-ZIH
MEX,ZLO,MEX-ZLO
MIA,MEX,MIA-MEX
MID,MEX,MID-MEX
MTT,MEX,MTT-MEX
MTY,CUN,MTY-CUN
MTY,GDL,MTY-GDL
MTY,LAS,MTY-LAS
MTY,MEX,MTY-MEX
MTY,SAT,MTY-SAT
MTY,TLC,MTY-TLC
MZT,MEX,MZT-MEX
OAX,MEX,OAX-MEX
PQM,MEX,PQM-MEX
PVR,MEX,PVR-MEX
PVR,TLC,PVR-TLC
REX,MEX,REX-MEX
SAT,GDL,SAT-GDL
SAT,MEX,SAT-MEX
SAT,MTY,SAT-MTY
SAT,TLC,SAT-TLC
SJD,GDL,SJD-GDL
SJD,MEX,SJD-MEX
SJD,TLC,SJD-TLC
SJO,MEX,SJO-MEX
SNA,GDL,SNA-GDL
SNA,MEX,SNA-MEX
TAM,MEX,TAM-MEX
TGZ,MEX,TGZ-MEX
TIJ,GDL,TIJ-GDL
TIJ,MEX,TIJ-MEX
TLC,ACA,TLC-ACA
TLC,CUN,TLC-CUN
TLC,LAS,TLC-LAS
TLC,MTY,TLC-MTY
TLC,PVR,TLC-PVR
TLC,SAT,TLC-SAT
TLC,SJD,TLC-SJD
TLC,ZIH,TLC-ZIH
TRC,MEX,TRC-MEX
VER,MEX,VER-MEX
VSA,MEX,VSA-MEX
ZCL,MEX,ZCL-MEX
ZIH,MEX,ZIH-MEX
ZIH,TLC,ZIH-TLC
ZLO,MEX,ZLO-MEX
DEL,HEA,DEL-HEA
DEL,KBL,DEL-KBL
DXB,KBL,DXB-KBL
HEA,DEL,HEA-DEL
HEA,ISB,HEA-ISB
HEA,KBL,HEA-KBL
ISB,HEA,ISB-HEA
ISB,KBL,ISB-KBL
KBL,DEL,KBL-DEL
KBL,DXB,KBL-DXB
KBL,HEA,KBL-HEA
KBL,ISB,KBL-ISB
KBL,MZR,KBL-MZR
MZR,KBL,MZR-KBL
AYT,ZRH,AYT-ZRH
BSL,HRG,BSL-HRG
HRG,BSL,HRG-BSL
HRG,ZRH,HRG-ZRH
PRN,ZRH,PRN-ZRH
ZRH,AYT,ZRH-AYT
ZRH,HRG,ZRH-HRG
ZRH,PRN,ZRH-PRN
AGP,STR,AGP-STR
AGP,TXL,AGP-TXL
ALG,CGN,ALG-CGN
AMS,HAM,AMS-HAM
AOI,DUS,AOI-DUS
AOI,TXL,AOI-TXL
ARN,CGN,ARN-CGN
ARN,DUS,ARN-DUS
ARN,HAM,ARN-HAM
ATH,CGN,ATH-CGN
ATH,STR,ATH-STR
AYT,CGN,AYT-CGN
BCN,CGN,BCN-CGN
BCN,DUS,BCN-DUS
BCN,HAJ,BCN-HAJ
BCN,HAM,BCN-HAM
BCN,STR,BCN-STR
BDS,STR,BDS-STR
BEG,STR,BEG-STR
BGO,HAM,BGO-HAM
BHX,HAM,BHX-HAM
BHX,TXL,BHX-TXL
BIA,CGN,BIA-CGN
BIA,DUS,BIA-DUS
BIA,HAM,BIA-HAM
BIA,STR,BIA-STR
BIA,TXL,BIA-TXL
BIO,DUS,BIO-DUS
BIO,STR,BIO-STR
BLQ,CGN,BLQ-CGN
BLQ,TXL,BLQ-TXL
BRE,STR,BRE-STR
BRI,CGN,BRI-CGN
BRI,DUS,BRI-DUS
BRI,STR,BRI-STR
BRU,STR,BRU-STR
BSL,DUS,BSL-DUS
BUD,CGN,BUD-CGN
BUD,HAM,BUD-HAM
BUD,STR,BUD-STR
CAG,CGN,CAG-CGN
CAG,DUS,CAG-DUS
CAG,STR,CAG-STR
CDG,HAM,CDG-HAM
CFU,CGN,CFU-CGN
CFU,DRS,CFU-DRS
CFU,STR,CFU-STR
CGN,ALG,CGN-ALG
CGN,ARN,CGN-ARN
CGN,ATH,CGN-ATH
CGN,AYT,CGN-AYT
CGN,BCN,CGN-BCN
CGN,BIA,CGN-BIA
CGN,BLQ,CGN-BLQ
CGN,BRI,CGN-BRI
CGN,BUD,CGN-BUD
CGN,CAG,CGN-CAG
CGN,CFU,CGN-CFU
CGN,CLY,CGN-CLY
CGN,CTA,CGN-CTA
CGN,DBV,CGN-DBV
CGN,DRS,CGN-DRS
CGN,DUB,CGN-DUB
CGN,EDI,CGN-EDI
CGN,FAO,CGN-FAO
CGN,FCO,CGN-FCO
CGN,FDH,CGN-FDH
CGN,HAM,CGN-HAM
CGN,HDF,CGN-HDF
CGN,HER,CGN-HER
CGN,IBZ,CGN-IBZ
CGN,JMK,CGN-JMK
CGN,JTR,CGN-JTR
CGN,KGS,CGN-KGS
CGN,KLU,CGN-KLU
CGN,KVA,CGN-KVA
CGN,LEJ,CGN-LEJ
CGN,LHR,CGN-LHR
CGN,LIS,CGN-LIS
CGN,LPA,CGN-LPA
CGN,MAN,CGN-MAN
CGN,MXP,CGN-MXP
CGN,NAP,CGN-NAP
CGN,NCE,CGN-NCE
CGN,OLB,CGN-OLB
CGN,PMI,CGN-PMI
CGN,PMO,CGN-PMO
CGN,PRG,CGN-PRG
CGN,PSA,CGN-PSA
CGN,PUY,CGN-PUY
CGN,RAK,CGN-RAK
CGN,RHO,CGN-RHO
CGN,RJK,CGN-RJK
CGN,RLG,CGN-RLG
CGN,SAW,CGN-SAW
CGN,SJJ,CGN-SJJ
CGN,SKG,CGN-SKG
CGN,SPU,CGN-SPU
CGN,STN,CGN-STN
CGN,SUF,CGN-SUF
CGN,SZG,CGN-SZG
CGN,TLV,CGN-TLV
CGN,TUN,CGN-TUN
CGN,TXL,CGN-TXL
CGN,VCE,CGN-VCE
CGN,VIE,CGN-VIE
CGN,VRN,CGN-VRN
CGN,WAW,CGN-WAW
CGN,XRY,CGN-XRY
CGN,ZAD,CGN-ZAD
CGN,ZAG,CGN-ZAG
CGN,ZRH,CGN-ZRH
CLY,CGN,CLY-CGN
CTA,CGN,CTA-CGN
CTA,DUS,CTA-DUS
CTA,HAJ,CTA-HAJ
CTA,HAM,CTA-HAM
CTA,STR,CTA-STR
CTA,TXL,CTA-TXL
CWL,DUS,CWL-DUS
DBV,CGN,DBV-CGN
DBV,DUS,DBV-DUS
DBV,HAJ,DBV-HAJ
DBV,HAM,DBV-HAM
DBV,STR,DBV-STR
DBV,TXL,DBV-TXL
DRS,CFU,DRS-CFU
DRS,CGN,DRS-CGN
DRS,DUS,DRS-DUS
DRS,STR,DRS-STR
DTM,HDF,DTM-HDF
DTM,MUC,DTM-MUC
DTM,PMI,DTM-PMI
DTM,SAW,DTM-SAW
DTM,SPU,DTM-SPU
DUB,CGN,DUB-CGN
DUB,DUS,DUB-DUS
DUS,AOI,DUS-AOI
DUS,ARN,DUS-ARN
DUS,BCN,DUS-BCN
DUS,BIA,DUS-BIA
DUS,BIO,DUS-BIO
DUS,BRI,DUS-BRI
DUS,BSL,DUS-BSL
DUS,CAG,DUS-CAG
DUS,CTA,DUS-CTA
DUS,CWL,DUS-CWL
DUS,DBV,DUS-DBV
DUS,DRS,DUS-DRS
DUS,DUB,DUS-DUB
DUS,GVA,DUS-GVA
DUS,HDF,DUS-HDF
DUS,HER,DUS-HER
DUS,IBZ,DUS-IBZ
DUS,KTW,DUS-KTW
DUS,LEJ,DUS-LEJ
DUS,LYS,DUS-LYS
DUS,MAD,DUS-MAD
DUS,MPL,DUS-MPL
DUS,MXP,DUS-MXP
DUS,NQY,DUS-NQY
DUS,NUE,DUS-NUE
DUS,OLB,DUS-OLB
DUS,PMI,DUS-PMI
DUS,POZ,DUS-POZ
DUS,PRG,DUS-PRG
DUS,PRN,DUS-PRN
DUS,SKG,DUS-SKG
DUS,SPU,DUS-SPU
DUS,SUF,DUS-SUF
DUS,TRN,DUS-TRN
DUS,VCE,DUS-VCE
DUS,WAW,DUS-WAW
DUS,WRO,DUS-WRO
DUS,ZAD,DUS-ZAD
EDI,CGN,EDI-CGN
FAO,CGN,FAO-CGN
FAO,HAM,FAO-HAM
FAO,STR,FAO-STR
FCO,CGN,FCO-CGN
FCO,HAJ,FCO-HAJ
FCO,HAM,FCO-HAM
FCO,STR,FCO-STR
FCO,TXL,FCO-TXL
FDH,CGN,FDH-CGN
FKB,HAM,FKB-HAM
FMM,HAM,FMM-HAM
FMM,TXL,FMM-TXL
FRA,HDF,FRA-HDF
GVA,DUS,GVA-DUS
GVA,HAM,GVA-HAM
HAJ,BCN,HAJ-BCN
HAJ,CTA,HAJ-CTA
HAJ,DBV,HAJ-DBV
HAJ,FCO,HAJ-FCO
HAJ,HER,HAJ-HER
HAJ,MXP,HAJ-MXP
HAJ,NAP,HAJ-NAP
HAJ,PMI,HAJ-PMI
HAJ,PRN,HAJ-PRN
HAJ,SAW,HAJ-SAW
HAJ,SKG,HAJ-SKG
HAJ,SPU,HAJ-SPU
HAJ,STN,HAJ-STN
HAJ,STR,HAJ-STR
HAJ,SUF,HAJ-SUF
HAJ,VCE,HAJ-VCE
HAJ,VIE,HAJ-VIE
HAM,AMS,HAM-AMS
HAM,ARN,HAM-ARN
HAM,BCN,HAM-BCN
HAM,BGO,HAM-BGO
HAM,BHX,HAM-BHX
HAM,BIA,HAM-BIA
HAM,BUD,HAM-BUD
HAM,CDG,HAM-CDG
HAM,CGN,HAM-CGN
HAM,CTA,HAM-CTA
HAM,DBV,HAM-DBV
HAM,FAO,HAM-FAO
HAM,FCO,HAM-FCO
HAM,FKB,HAM-FKB
HAM,FMM,HAM-FMM
HAM,GVA,HAM-GVA
HAM,HER,HAM-HER
HAM,KLU,HAM-KLU
HAM,LHR,HAM-LHR
HAM,MAD,HAM-MAD
HAM,MAN,HAM-MAN
HAM,MXP,HAM-MXP
HAM,NAP,HAM-NAP
HAM,NCE,HAM-NCE
HAM,NUE,HAM-NUE
HAM,OLB,HAM-OLB
HAM,OSL,HAM-OSL
HAM,PMI,HAM-PMI
HAM,PRG,HAM-PRG
HAM,PRN,HAM-PRN
HAM,RJK,HAM-RJK
HAM,SAW,HAM-SAW
HAM,SKG,HAM-SKG
HAM,SPU,HAM-SPU
HAM,STR,HAM-STR
HAM,TLS,HAM-TLS
HAM,VCE,HAM-VCE
HAM,VIE,HAM-VIE
HAM,VRN,HAM-VRN
HAM,ZRH,HAM-ZRH
HDF,CGN,HDF-CGN
HDF,DTM,HDF-DTM
HDF,DUS,HDF-DUS
HDF,FRA,HDF-FRA
HDF,STR,HDF-STR
HEL,TXL,HEL-TXL
HER,CGN,HER-CGN
HER,DUS,HER-DUS
HER,HAJ,HER-HAJ
HER,HAM,HER-HAM
HER,STR,HER-STR
HER,TXL,HER-TXL
IBZ,CGN,IBZ-CGN
IBZ,DUS,IBZ-DUS
IBZ,STR,IBZ-STR
IBZ,TXL,IBZ-TXL
JMK,CGN,JMK-CGN
JTR,CGN,JTR-CGN
KGS,CGN,KGS-CGN
KLU,CGN,KLU-CGN
KLU,HAM,KLU-HAM
KLU,TXL,KLU-TXL
KRK,STR,KRK-STR
KTW,DUS,KTW-DUS
KVA,CGN,KVA-CGN
KVA,STR,KVA-STR
LEJ,CGN,LEJ-CGN
LEJ,DUS,LEJ-DUS
LEJ,STR,LEJ-STR
LHR,CGN,LHR-CGN
LHR,HAM,LHR-HAM
LHR,STR,LHR-STR
LHR,TXL,LHR-TXL
LIN,TXL,LIN-TXL
LIS,CGN,LIS-CGN
LIS,STR,LIS-STR
LPA,CGN,LPA-CGN
LYS,DUS,LYS-DUS
MAD,DUS,MAD-DUS
MAD,HAM,MAD-HAM
MAN,CGN,MAN-CGN
MAN,HAM,MAN-HAM
MPL,DUS,MPL-DUS
MUC,DTM,MUC-DTM
MXP,CGN,MXP-CGN
MXP,DUS,MXP-DUS
MXP,HAJ,MXP-HAJ
MXP,HAM,MXP-HAM
MXP,STR,MXP-STR
NAP,CGN,NAP-CGN
NAP,HAJ,NAP-HAJ
NAP,HAM,NAP-HAM
NAP,STR,NAP-STR
NCE,CGN,NCE-CGN
NCE,HAM,NCE-HAM
NCE,TXL,NCE-TXL
NQY,DUS,NQY-DUS
NUE,DUS,NUE-DUS
NUE,HAM,NUE-HAM
NUE,TXL,NUE-TXL
OLB,CGN,OLB-CGN
OLB,DUS,OLB-DUS
OLB,HAM,OLB-HAM
OLB,STR,OLB-STR
OSL,HAM,OSL-HAM
PMI,CGN,PMI-CGN
PMI,DTM,PMI-DTM
PMI,DUS,PMI-DUS
PMI,HAJ,PMI-HAJ
PMI,HAM,PMI-HAM
PMI,STR,PMI-STR
PMI,TXL,PMI-TXL
PMO,CGN,PMO-CGN
POZ,DUS,POZ-DUS
PRG,CGN,PRG-CGN
PRG,DUS,PRG-DUS
PRG,HAM,PRG-HAM
PRN,DUS,PRN-DUS
PRN,HAJ,PRN-HAJ
PRN,HAM,PRN-HAM
PRN,STR,PRN-STR
PRN,TXL,PRN-TXL
PSA,CGN,PSA-CGN
PUY,CGN,PUY-CGN
RAK,CGN,RAK-CGN
RHO,CGN,RHO-CGN
RJK,CGN,RJK-CGN
RJK,HAM,RJK-HAM
RJK,STR,RJK-STR
RLG,CGN,RLG-CGN
RLG,STR,RLG-STR
SAW,CGN,SAW-CGN
SAW,DTM,SAW-DTM
SAW,HAJ,SAW-HAJ
SAW,HAM,SAW-HAM
SAW,STR,SAW-STR
SAW,TXL,SAW-TXL
SJJ,CGN,SJJ-CGN
SJJ,STR,SJJ-STR
SJJ,TXL,SJJ-TXL
SKG,CGN,SKG-CGN
SKG,DUS,SKG-DUS
SKG,HAJ,SKG-HAJ
SKG,HAM,SKG-HAM
SKG,STR,SKG-STR
SPU,CGN,SPU-CGN
SPU,DTM,SPU-DTM
SPU,DUS,SPU-DUS
SPU,HAJ,SPU-HAJ
SPU,HAM,SPU-HAM
SPU,STR,SPU-STR
SPU,TXL,SPU-TXL
STN,CGN,STN-CGN
STN,HAJ,STN-HAJ
STN,STR,STN-STR
STR,AGP,STR-AGP
STR,ATH,STR-ATH
STR,BCN,STR-BCN
STR,BDS,STR-BDS
STR,BEG,STR-BEG
STR,BIA,STR-BIA
STR,BIO,STR-BIO
STR,BRE,STR-BRE
STR,BRI,STR-BRI
STR,BRU,STR-BRU
STR,BUD,STR-BUD
STR,CAG,STR-CAG
STR,CFU,STR-CFU
STR,CTA,STR-CTA
STR,DBV,STR-DBV
STR,DRS,STR-DRS
STR,FAO,STR-FAO
STR,FCO,STR-FCO
STR,HAJ,STR-HAJ
STR,HAM,STR-HAM
STR,HDF,STR-HDF
STR,HER,STR-HER
STR,IBZ,STR-IBZ
STR,KRK,STR-KRK
STR,KVA,STR-KVA
STR,LEJ,STR-LEJ
STR,LHR,STR-LHR
STR,LIS,STR-LIS
STR,MXP,STR-MXP
STR,NAP,STR-NAP
STR,OLB,STR-OLB
STR,PMI,STR-PMI
STR,PRN,STR-PRN
STR,RJK,STR-RJK
STR,RLG,STR-RLG
STR,SAW,STR-SAW
STR,SJJ,STR-SJJ
STR,SKG,STR-SKG
STR,SPU,STR-SPU
STR,STN,STR-STN
STR,SUF,STR-SUF
STR,TXL,STR-TXL
STR,VIE,STR-VIE
STR,ZAD,STR-ZAD
STR,ZAG,STR-ZAG
SUF,CGN,SUF-CGN
SUF,DUS,SUF-DUS
SUF,HAJ,SUF-HAJ
SUF,STR,SUF-STR
SZG,CGN,SZG-CGN
TLS,HAM,TLS-HAM
TLV,CGN,TLV-CGN
TRN,DUS,TRN-DUS
TUN,CGN,TUN-CGN
TXL,AGP,TXL-AGP
TXL,AOI,TXL-AOI
TXL,BHX,TXL-BHX
TXL,BIA,TXL-BIA
TXL,BLQ,TXL-BLQ
TXL,CGN,TXL-CGN
TXL,CTA,TXL-CTA
TXL,DBV,TXL-DBV
TXL,FCO,TXL-FCO
TXL,FMM,TXL-FMM
TXL,HEL,TXL-HEL
TXL,HER,TXL-HER
TXL,IBZ,TXL-IBZ
TXL,KLU,TXL-KLU
TXL,LHR,TXL-LHR
TXL,LIN,TXL-LIN
TXL,NCE,TXL-NCE
TXL,NUE,TXL-NUE
TXL,PMI,TXL-PMI
TXL,PRN,TXL-PRN
TXL,SAW,TXL-SAW
TXL,SJJ,TXL-SJJ
TXL,SPU,TXL-SPU
TXL,STR,TXL-STR
TXL,VIE,TXL-VIE
TXL,VRN,TXL-VRN
TXL,ZAD,TXL-ZAD
VCE,CGN,VCE-CGN
VCE,DUS,VCE-DUS
VCE,HAJ,VCE-HAJ
VCE,HAM,VCE-HAM
VIE,CGN,VIE-CGN
VIE,HAJ,VIE-HAJ
VIE,HAM,VIE-HAM
VIE,STR,VIE-STR
VIE,TXL,VIE-TXL
VRN,CGN,VRN-CGN
VRN,HAM,VRN-HAM
VRN,TXL,VRN-TXL
WAW,CGN,WAW-CGN
WAW,DUS,WAW-DUS
WRO,DUS,WRO-DUS
XRY,CGN,XRY-CGN
ZAD,CGN,ZAD-CGN
ZAD,DUS,ZAD-DUS
ZAD,STR,ZAD-STR
ZAD,TXL,ZAD-TXL
ZAG,CGN,ZAG-CGN
ZAG,STR,ZAG-STR
ZRH,CGN,ZRH-CGN
ZRH,HAM,ZRH-HAM
AKP,FAI,AKP-FAI
BTT,AKP,BTT-AKP
CEM,IRC,CEM-IRC
CIK,FAI,CIK-FAI
CIK,FYU,CIK-FYU
FAI,BTT,FAI-BTT
FAI,CEM,FAI-CEM
FAI,CIK,FAI-CIK
FAI,FYU,FAI-FYU
FAI,MLY,FAI-MLY
FAI,WBQ,FAI-WBQ
FYU,CIK,FYU-CIK
FYU,FAI,FYU-FAI
IRC,FAI,IRC-FAI
WBQ,FAI,WBQ-FAI
BET,EEK,BET-EEK
BET,KPN,BET-KPN
BET,KWN,BET-KWN
BET,KWT,BET-KWT
BET,MLL,BET-MLL
BET,NME,BET-NME
BET,WNA,BET-WNA
CYF,BET,CYF-BET
EEK,BET,EEK-BET
EEK,KWN,EEK-KWN
KKH,KWK,KKH-KWK
KPN,CYF,KPN-CYF
KWK,BET,KWK-BET
KWN,BET,KWN-BET
KWN,EEK,KWN-EEK
NME,OOK,NME-OOK
PKA,BET,PKA-BET
PTU,BET,PTU-BET
WNA,PKA,WNA-PKA
BOC,SJO,BOC-SJO
DRK,SJO,DRK-SJO
FON,XQP,FON-XQP
GLF,PJM,GLF-PJM
LIR,SJO,LIR-SJO
LIR,SYQ,LIR-SYQ
MGA,SJO,MGA-SJO
NOB,TMU,NOB-TMU
PJM,SJO,PJM-SJO
PMZ,SJO,PMZ-SJO
SJO,BOC,SJO-BOC
SJO,DRK,SJO-DRK
SJO,FON,SJO-FON
SJO,GLF,SJO-GLF
SJO,MGA,SJO-MGA
SJO,NOB,SJO-NOB
SJO,PJM,SJO-PJM
SJO,TMU,SJO-TMU
SJO,TTQ,SJO-TTQ
SJO,XQP,SJO-XQP
SYQ,LIR,SYQ-LIR
TMU,SJO,TMU-SJO
TTQ,SJO,TTQ-SJO
XQP,PMZ,XQP-PMZ
XQP,SJO,XQP-SJO
ACC,KMS,ACC-KMS
KMS,ACC,KMS-ACC
EDL,LOK,EDL-LOK
EDL,NBO,EDL-NBO
JUB,NBO,JUB-NBO
KIS,EDL,KIS-EDL
KIS,NBO,KIS-NBO
LAU,MYD,LAU-MYD
LOK,EDL,LOK-EDL
MBA,NBO,MBA-NBO
MBA,ZNZ,MBA-ZNZ
MYD,LAU,MYD-LAU
MYD,NBO,MYD-NBO
NBO,EDL,NBO-EDL
NBO,JUB,NBO-JUB
NBO,KIS,NBO-KIS
NBO,LOK,NBO-LOK
NBO,MBA,NBO-MBA
NBO,MYD,NBO-MYD
ZNZ,MBA,ZNZ-MBA
BCD,CEB,BCD-CEB
BCD,CGY,BCD-CGY
BCD,DVO,BCD-DVO
BCD,MNL,BCD-MNL
BKI,MNL,BKI-MNL
BKK,MNL,BKK-MNL
BXU,CEB,BXU-CEB
CAN,MNL,CAN-MNL
CEB,BCD,CEB-BCD
CEB,BXU,CEB-BXU
CEB,CGM,CEB-CGM
CEB,CGY,CEB-CGY
CEB,CRK,CEB-CRK
CEB,DGT,CEB-DGT
CEB,DPL,CEB-DPL
CEB,DVO,CEB-DVO
CEB,GES,CEB-GES
CEB,IAO,CEB-IAO
CEB,ILO,CEB-ILO
CEB,KLO,CEB-KLO
CEB,LGP,CEB-LGP
CEB,MNL,CEB-MNL
CEB,MPH,CEB-MPH
CEB,OZC,CEB-OZC
CEB,PAG,CEB-PAG
CEB,PPS,CEB-PPS
CEB,SUG,CEB-SUG
CEB,TAC,CEB-TAC
CEB,USU,CEB-USU
CEB,ZAM,CEB-ZAM
CGK,MNL,CGK-MNL
CGM,CEB,CGM-CEB
CGY,BCD,CGY-BCD
CGY,CEB,CGY-CEB
CGY,DVO,CGY-DVO
CGY,ILO,CGY-ILO
CRK,CEB,CRK-CEB
CYZ,MNL,CYZ-MNL
DGT,CEB,DGT-CEB
DPL,CEB,DPL-CEB
DPL,DVO,DPL-DVO
DPL,MNL,DPL-MNL
DPS,MNL,DPS-MNL
DVO,BCD,DVO-BCD
DVO,CEB,DVO-CEB
DVO,CGY,DVO-CGY
DVO,DPL,DVO-DPL
DVO,ILO,DVO-ILO
DVO,MNL,DVO-MNL
DVO,PPS,DVO-PPS
DVO,ZAM,DVO-ZAM
DXB,MNL,DXB-MNL
GES,CEB,GES-CEB
GES,ILO,GES-ILO
HAN,MNL,HAN-MNL
HKT,MNL,HKT-MNL
IAO,CEB,IAO-CEB
ILO,CEB,ILO-CEB
ILO,CGY,ILO-CGY
ILO,DVO,ILO-DVO
ILO,GES,ILO-GES
ILO,MNL,ILO-MNL
ILO,PPS,ILO-PPS
KLO,CEB,KLO-CEB
KUL,MNL,KUL-MNL
LAO,MNL,LAO-MNL
LGP,CEB,LGP-CEB
MNL,BCD,MNL-BCD
MNL,BKI,MNL-BKI
MNL,BKK,MNL-BKK
MNL,CAN,MNL-CAN
MNL,CEB,MNL-CEB
MNL,CGK,MNL-CGK
MNL,CYZ,MNL-CYZ
MNL,DPL,MNL-DPL
MNL,DPS,MNL-DPS
MNL,DVO,MNL-DVO
MNL,DXB,MNL-DXB
MNL,HAN,MNL-HAN
MNL,HKT,MNL-HKT
MNL,ILO,MNL-ILO
MNL,KUL,MNL-KUL
MNL,LAO,MNL-LAO
MNL,NGO,MNL-NGO
MNL,NRT,MNL-NRT
MNL,PAG,MNL-PAG
MNL,PEK,MNL-PEK
MNL,PVG,MNL-PVG
MNL,REP,MNL-REP
MNL,SGN,MNL-SGN
MNL,SJI,MNL-SJI
MNL,TAC,MNL-TAC
MNL,TAG,MNL-TAG
MNL,TPE,MNL-TPE
MNL,USU,MNL-USU
MNL,VRC,MNL-VRC
MNL,WNP,MNL-WNP
MNL,XMN,MNL-XMN
MPH,CEB,MPH-CEB
NGO,MNL,NGO-MNL
NRT,MNL,NRT-MNL
OZC,CEB,OZC-CEB
PAG,CEB,PAG-CEB
PAG,MNL,PAG-MNL
PEK,MNL,PEK-MNL
PPS,CEB,PPS-CEB
PPS,DVO,PPS-DVO
PPS,ILO,PPS-ILO
PVG,MNL,PVG-MNL
REP,MNL,REP-MNL
SGN,MNL,SGN-MNL
SJI,MNL,SJI-MNL
SUG,CEB,SUG-CEB
TAC,CEB,TAC-CEB
TAC,MNL,TAC-MNL
TAG,MNL,TAG-MNL
TPE,MNL,TPE-MNL
USU,CEB,USU-CEB
USU,MNL,USU-MNL
VRC,MNL,VRC-MNL
WNP,MNL,WNP-MNL
XMN,MNL,XMN-MNL
ZAM,CEB,ZAM-CEB
ZAM,DVO,ZAM-DVO
ANF,IQQ,ANF-IQQ
CCP,SCL,CCP-SCL
IQQ,SCL,IQQ-SCL
SCL,ANF,SCL-ANF
AEP,MVD,AEP-MVD
AEP,PDP,AEP-PDP
ASU,MVD,ASU-MVD
CWB,MVD,CWB-MVD
EZE,MVD,EZE-MVD
GIG,MVD,GIG-MVD
GRU,MVD,GRU-MVD
MVD,AEP,MVD-AEP
MVD,ASU,MVD-ASU
MVD,CWB,MVD-CWB
MVD,EZE,MVD-EZE
MVD,GIG,MVD-GIG
MVD,GRU,MVD-GRU
MVD,POA,MVD-POA
MVD,SCL,MVD-SCL
PDP,AEP,PDP-AEP
POA,MVD,POA-MVD
SCL,MVD,SCL-MVD
YBK,YCS,YBK-YCS
YBK,YXN,YBK-YXN
YCB,YCO,YCB-YCO
YCB,YYH,YCB-YYH
YCB,YZF,YCB-YZF
YCO,YCB,YCO-YCB
YCO,YZF,YCO-YZF
YCS,YBK,YCS-YBK
YCS,YRT,YCS-YRT
YCY,YFB,YCY-YFB
YCY,YIO,YCY-YIO
YEG,YZF,YEG-YZF
YEK,YXN,YEK-YXN
YEK,YYQ,YEK-YYQ
YEV,YVQ,YEV-YVQ
YFB,YCY,YFB-YCY
YFB,YGT,YFB-YGT
YFB,YOW,YFB-YOW
YFB,YRT,YFB-YRT
YFB,YTE,YFB-YTE
YFB,YUX,YFB-YUX
YFB,YXP,YFB-YXP
YGT,YFB,YGT-YFB
YGT,YIO,YGT-YIO
YGT,YUX,YGT-YUX
YHK,YYH,YHK-YYH
YHK,YZF,YHK-YZF
YIO,YCY,YIO-YCY
YIO,YGT,YIO-YGT
YOW,YFB,YOW-YFB
YRT,YBK,YRT-YBK
YRT,YCS,YRT-YCS
YRT,YEK,YRT-YEK
YRT,YFB,YRT-YFB
YRT,YUT,YRT-YUT
YRT,YYQ,YRT-YYQ
YRT,YZF,YRT-YZF
YRT,YZS,YRT-YZS
YTE,YFB,YTE-YFB
YTH,YYQ,YTH-YYQ
YUX,YFB,YUX-YFB
YUX,YGT,YUX-YGT
YVM,YXP,YVM-YXP
